Limit	Thresh.	Prec.	Rec.	F1
1	0.00	0.6313	0.4933	0.5285
1	0.05	0.6313	0.4933	0.5285
1	0.10	0.6313	0.4933	0.5285
1	0.15	0.6313	0.4933	0.5285
1	0.20	0.6313	0.4933	0.5285
1	0.25	0.6313	0.4933	0.5285
1	0.30	0.6313	0.4933	0.5285
1	0.35	0.6313	0.4933	0.5285
1	0.40	0.6260	0.4880	0.5232
1	0.45	0.6154	0.4805	0.5148
1	0.50	0.6048	0.4699	0.5042
1	0.55	0.5889	0.4553	0.4891
1	0.60	0.5756	0.4434	0.4768
1	0.65	0.5358	0.4062	0.4387
1	0.70	0.4907	0.3625	0.3945
1	0.75	0.4324	0.3125	0.3419
1	0.80	0.3687	0.2617	0.2882
1	0.85	0.2732	0.1825	0.2048
1	0.90	0.1724	0.1206	0.1332
1	0.95	0.0928	0.0629	0.0705
2	0.00	0.4257	0.5998	0.4668
2	0.05	0.4257	0.5998	0.4668
2	0.10	0.4257	0.5998	0.4668
2	0.15	0.4257	0.5998	0.4668
2	0.20	0.4257	0.5998	0.4668
2	0.25	0.4257	0.5998	0.4668
2	0.30	0.4257	0.5998	0.4668
2	0.35	0.4271	0.5998	0.4677
2	0.40	0.4284	0.5945	0.4664
2	0.45	0.4231	0.5848	0.4592
2	0.50	0.4231	0.5702	0.4539
2	0.55	0.4151	0.5450	0.4402
2	0.60	0.4098	0.5269	0.4303
2	0.65	0.4032	0.4809	0.4096
2	0.70	0.3846	0.4241	0.3744
2	0.75	0.3501	0.3649	0.3312
2	0.80	0.3249	0.3014	0.2932
2	0.85	0.2546	0.2095	0.2181
2	0.90	0.1711	0.1332	0.1446
2	0.95	0.0928	0.0666	0.0745
3	0.00	0.3378	0.6707	0.4188
3	0.05	0.3378	0.6707	0.4188
3	0.10	0.3378	0.6707	0.4188
3	0.15	0.3378	0.6707	0.4188
3	0.20	0.3378	0.6707	0.4188
3	0.25	0.3378	0.6707	0.4188
3	0.30	0.3382	0.6707	0.4193
3	0.35	0.3395	0.6707	0.4201
3	0.40	0.3439	0.6654	0.4217
3	0.45	0.3400	0.6495	0.4135
3	0.50	0.3448	0.6323	0.4126
3	0.55	0.3408	0.6031	0.4018
3	0.60	0.3439	0.5775	0.3975
3	0.65	0.3479	0.5248	0.3850
3	0.70	0.3422	0.4607	0.3582
3	0.75	0.3161	0.3955	0.3207
3	0.80	0.3090	0.3299	0.2963
3	0.85	0.2498	0.2300	0.2280
3	0.90	0.1706	0.1427	0.1511
3	0.95	0.0928	0.0696	0.0769
4	0.00	0.2745	0.7038	0.3683
4	0.05	0.2745	0.7038	0.3683
4	0.10	0.2745	0.7038	0.3683
4	0.15	0.2745	0.7038	0.3683
4	0.20	0.2745	0.7038	0.3683
4	0.25	0.2745	0.7038	0.3683
4	0.30	0.2752	0.7038	0.3690
4	0.35	0.2765	0.7038	0.3699
4	0.40	0.2821	0.6958	0.3723
4	0.45	0.2796	0.6759	0.3648
4	0.50	0.2880	0.6587	0.3680
4	0.55	0.2869	0.6268	0.3599
4	0.60	0.2955	0.5990	0.3614
4	0.65	0.3053	0.5404	0.3539
4	0.70	0.3073	0.4732	0.3340
4	0.75	0.2889	0.4080	0.3043
4	0.80	0.2927	0.3401	0.2889
4	0.85	0.2440	0.2389	0.2293
4	0.90	0.1698	0.1454	0.1525
4	0.95	0.0928	0.0696	0.0769
5	0.00	0.2334	0.7435	0.3327
5	0.05	0.2334	0.7435	0.3327
5	0.10	0.2334	0.7435	0.3327
5	0.15	0.2334	0.7435	0.3327
5	0.20	0.2334	0.7435	0.3327
5	0.25	0.2334	0.7435	0.3327
5	0.30	0.2342	0.7435	0.3335
5	0.35	0.2355	0.7435	0.3344
5	0.40	0.2424	0.7356	0.3384
5	0.45	0.2412	0.7117	0.3319
5	0.50	0.2505	0.6892	0.3358
5	0.55	0.2504	0.6534	0.3286
5	0.60	0.2634	0.6220	0.3349
5	0.65	0.2763	0.5588	0.3306
5	0.70	0.2822	0.4836	0.3139
5	0.75	0.2679	0.4131	0.2881
5	0.80	0.2786	0.3439	0.2795
5	0.85	0.2386	0.2420	0.2271
