Limit	Thresh.	Prec.	Rec.	F1
1	0.00	0.6154	0.4517	0.4880
1	0.05	0.6154	0.4517	0.4880
1	0.10	0.6154	0.4517	0.4880
1	0.15	0.6154	0.4517	0.4880
1	0.20	0.6154	0.4517	0.4880
1	0.25	0.6127	0.4491	0.4854
1	0.30	0.6127	0.4491	0.4854
1	0.35	0.6127	0.4491	0.4854
1	0.40	0.6074	0.4438	0.4801
1	0.45	0.5995	0.4378	0.4737
1	0.50	0.5862	0.4245	0.4605
1	0.55	0.5650	0.4053	0.4408
1	0.60	0.5411	0.3828	0.4178
1	0.65	0.5146	0.3576	0.3922
1	0.70	0.4775	0.3231	0.3568
1	0.75	0.4350	0.2902	0.3222
1	0.80	0.4032	0.2660	0.2963
1	0.85	0.3369	0.2244	0.2490
1	0.90	0.2599	0.1813	0.1995
1	0.95	0.2069	0.1467	0.1611
2	0.00	0.4271	0.5377	0.4325
2	0.05	0.4271	0.5377	0.4325
2	0.10	0.4284	0.5377	0.4333
2	0.15	0.4284	0.5377	0.4333
2	0.20	0.4284	0.5377	0.4333
2	0.25	0.4257	0.5351	0.4307
2	0.30	0.4284	0.5351	0.4325
2	0.35	0.4337	0.5351	0.4360
2	0.40	0.4377	0.5297	0.4369
2	0.45	0.4483	0.5231	0.4417
2	0.50	0.4496	0.5099	0.4378
2	0.55	0.4496	0.4873	0.4303
2	0.60	0.4469	0.4568	0.4188
2	0.65	0.4416	0.4250	0.4046
2	0.70	0.4204	0.3874	0.3769
2	0.75	0.3939	0.3486	0.3478
2	0.80	0.3820	0.3147	0.3269
2	0.85	0.3355	0.2600	0.2798
2	0.90	0.2599	0.2023	0.2187
2	0.95	0.2069	0.1615	0.1742
3	0.00	0.3404	0.5852	0.3861
3	0.05	0.3404	0.5852	0.3861
3	0.10	0.3422	0.5852	0.3875
3	0.15	0.3422	0.5852	0.3875
3	0.20	0.3422	0.5852	0.3875
3	0.25	0.3400	0.5826	0.3852
3	0.30	0.3435	0.5826	0.3879
3	0.35	0.3519	0.5826	0.3945
3	0.40	0.3585	0.5746	0.3976
3	0.45	0.3749	0.5647	0.4069
3	0.50	0.3820	0.5505	0.4080
3	0.55	0.3904	0.5273	0.4077
3	0.60	0.3996	0.4959	0.4076
3	0.65	0.4080	0.4632	0.4029
3	0.70	0.3952	0.4212	0.3803
3	0.75	0.3780	0.3796	0.3568
3	0.80	0.3762	0.3375	0.3389
3	0.85	0.3355	0.2764	0.2931
3	0.90	0.2599	0.2103	0.2257
3	0.95	0.2069	0.1656	0.1780
4	0.00	0.2798	0.6071	0.3414
4	0.05	0.2798	0.6071	0.3414
4	0.10	0.2818	0.6071	0.3430
4	0.15	0.2818	0.6071	0.3430
4	0.20	0.2818	0.6071	0.3430
4	0.25	0.2801	0.6045	0.3414
4	0.30	0.2838	0.6045	0.3443
4	0.35	0.2942	0.6045	0.3533
4	0.40	0.3033	0.5965	0.3592
4	0.45	0.3229	0.5859	0.3720
4	0.50	0.3340	0.5717	0.3772
4	0.55	0.3490	0.5479	0.3838
4	0.60	0.3625	0.5138	0.3878
4	0.65	0.3789	0.4811	0.3900
4	0.70	0.3731	0.4355	0.3726
4	0.75	0.3623	0.3934	0.3543
4	0.80	0.3689	0.3486	0.3415
4	0.85	0.3342	0.2846	0.2984
4	0.90	0.2599	0.2134	0.2284
4	0.95	0.2069	0.1675	0.1796
5	0.00	0.2382	0.6256	0.3070
5	0.05	0.2382	0.6256	0.3070
5	0.10	0.2403	0.6256	0.3088
5	0.15	0.2403	0.6256	0.3088
5	0.20	0.2403	0.6256	0.3088
5	0.25	0.2388	0.6229	0.3074
5	0.30	0.2427	0.6229	0.3105
5	0.35	0.2543	0.6229	0.3211
5	0.40	0.2655	0.6150	0.3294
5	0.45	0.2875	0.6044	0.3451
5	0.50	0.3011	0.5902	0.3534
5	0.55	0.3202	0.5663	0.3649
5	0.60	0.3369	0.5323	0.3726
5	0.65	0.3570	0.4963	0.3781
5	0.70	0.3557	0.4475	0.3643
5	0.75	0.3505	0.4022	0.3498
5	0.80	0.3630	0.3525	0.3400
5	0.85	0.3333	0.2878	0.3005
5	0.90	0.2599	0.2149	0.2297
5	0.95	0.2069	0.1684	0.1804
6	0.00	0.2382	0.6256	0.3070
6	0.05	0.2382	0.6256	0.3070
6	0.10	0.2403	0.6256	0.3088
6	0.15	0.2403	0.6256	0.3088
6	0.20	0.2403	0.6256	0.3088
6	0.25	0.2388	0.6229	0.3074
6	0.30	0.2427	0.6229	0.3105
6	0.35	0.2543	0.6229	0.3211
6	0.40	0.2655	0.6150	0.3294
6	0.45	0.2875	0.6044	0.3451
6	0.50	0.3011	0.5902	0.3534
6	0.55	0.3202	0.5663	0.3649
6	0.60	0.3369	0.5323	0.3726
6	0.65	0.3570	0.4963	0.3781
6	0.70	0.3557	0.4475	0.3643
6	0.75	0.3505	0.4022	0.3498
6	0.80	0.3630	0.3525	0.3400
6	0.85	0.3333	0.2878	0.3005
6	0.90	0.2599	0.2149	0.2297
6	0.95	0.2069	0.1684	0.1804
7	0.00	0.2382	0.6256	0.3070
7	0.05	0.2382	0.6256	0.3070
7	0.10	0.2403	0.6256	0.3088
7	0.15	0.2403	0.6256	0.3088
7	0.20	0.2403	0.6256	0.3088
7	0.25	0.2388	0.6229	0.3074
7	0.30	0.2427	0.6229	0.3105
7	0.35	0.2543	0.6229	0.3211
7	0.40	0.2655	0.6150	0.3294
7	0.45	0.2875	0.6044	0.3451
7	0.50	0.3011	0.5902	0.3534
7	0.55	0.3202	0.5663	0.3649
7	0.60	0.3369	0.5323	0.3726
7	0.65	0.3570	0.4963	0.3781
7	0.70	0.3557	0.4475	0.3643
7	0.75	0.3505	0.4022	0.3498
7	0.80	0.3630	0.3525	0.3400
7	0.85	0.3333	0.2878	0.3005
7	0.90	0.2599	0.2149	0.2297
7	0.95	0.2069	0.1684	0.1804
8	0.00	0.2382	0.6256	0.3070
8	0.05	0.2382	0.6256	0.3070
8	0.10	0.2403	0.6256	0.3088
8	0.15	0.2403	0.6256	0.3088
8	0.20	0.2403	0.6256	0.3088
8	0.25	0.2388	0.6229	0.3074
8	0.30	0.2427	0.6229	0.3105
8	0.35	0.2543	0.6229	0.3211
8	0.40	0.2655	0.6150	0.3294
8	0.45	0.2875	0.6044	0.3451
8	0.50	0.3011	0.5902	0.3534
8	0.55	0.3202	0.5663	0.3649
8	0.60	0.3369	0.5323	0.3726
8	0.65	0.3570	0.4963	0.3781
8	0.70	0.3557	0.4475	0.3643
8	0.75	0.3505	0.4022	0.3498
8	0.80	0.3630	0.3525	0.3400
8	0.85	0.3333	0.2878	0.3005
8	0.90	0.2599	0.2149	0.2297
8	0.95	0.2069	0.1684	0.1804
9	0.00	0.2382	0.6256	0.3070
9	0.05	0.2382	0.6256	0.3070
9	0.10	0.2403	0.6256	0.3088
9	0.15	0.2403	0.6256	0.3088
9	0.20	0.2403	0.6256	0.3088
9	0.25	0.2388	0.6229	0.3074
9	0.30	0.2427	0.6229	0.3105
9	0.35	0.2543	0.6229	0.3211
9	0.40	0.2655	0.6150	0.3294
9	0.45	0.2875	0.6044	0.3451
9	0.50	0.3011	0.5902	0.3534
9	0.55	0.3202	0.5663	0.3649
9	0.60	0.3369	0.5323	0.3726
9	0.65	0.3570	0.4963	0.3781
9	0.70	0.3557	0.4475	0.3643
9	0.75	0.3505	0.4022	0.3498
9	0.80	0.3630	0.3525	0.3400
9	0.85	0.3333	0.2878	0.3005
9	0.90	0.2599	0.2149	0.2297
9	0.95	0.2069	0.1684	0.1804
10	0.00	0.2382	0.6256	0.3070
10	0.05	0.2382	0.6256	0.3070
10	0.10	0.2403	0.6256	0.3088
10	0.15	0.2403	0.6256	0.3088
10	0.20	0.2403	0.6256	0.3088
10	0.25	0.2388	0.6229	0.3074
10	0.30	0.2427	0.6229	0.3105
10	0.35	0.2543	0.6229	0.3211
10	0.40	0.2655	0.6150	0.3294
10	0.45	0.2875	0.6044	0.3451
10	0.50	0.3011	0.5902	0.3534
10	0.55	0.3202	0.5663	0.3649
10	0.60	0.3369	0.5323	0.3726
10	0.65	0.3570	0.4963	0.3781
10	0.70	0.3557	0.4475	0.3643
10	0.75	0.3505	0.4022	0.3498
10	0.80	0.3630	0.3525	0.3400
10	0.85	0.3333	0.2878	0.3005
10	0.90	0.2599	0.2149	0.2297
10	0.95	0.2069	0.1684	0.1804
11	0.00	0.2382	0.6256	0.3070
11	0.05	0.2382	0.6256	0.3070
11	0.10	0.2403	0.6256	0.3088
11	0.15	0.2403	0.6256	0.3088
11	0.20	0.2403	0.6256	0.3088
11	0.25	0.2388	0.6229	0.3074
11	0.30	0.2427	0.6229	0.3105
11	0.35	0.2543	0.6229	0.3211
11	0.40	0.2655	0.6150	0.3294
11	0.45	0.2875	0.6044	0.3451
11	0.50	0.3011	0.5902	0.3534
11	0.55	0.3202	0.5663	0.3649
11	0.60	0.3369	0.5323	0.3726
11	0.65	0.3570	0.4963	0.3781
11	0.70	0.3557	0.4475	0.3643
11	0.75	0.3505	0.4022	0.3498
11	0.80	0.3630	0.3525	0.3400
11	0.85	0.3333	0.2878	0.3005
11	0.90	0.2599	0.2149	0.2297
11	0.95	0.2069	0.1684	0.1804
12	0.00	0.2382	0.6256	0.3070
12	0.05	0.2382	0.6256	0.3070
12	0.10	0.2403	0.6256	0.3088
12	0.15	0.2403	0.6256	0.3088
12	0.20	0.2403	0.6256	0.3088
12	0.25	0.2388	0.6229	0.3074
12	0.30	0.2427	0.6229	0.3105
12	0.35	0.2543	0.6229	0.3211
12	0.40	0.2655	0.6150	0.3294
12	0.45	0.2875	0.6044	0.3451
12	0.50	0.3011	0.5902	0.3534
12	0.55	0.3202	0.5663	0.3649
12	0.60	0.3369	0.5323	0.3726
12	0.65	0.3570	0.4963	0.3781
12	0.70	0.3557	0.4475	0.3643
12	0.75	0.3505	0.4022	0.3498
12	0.80	0.3630	0.3525	0.3400
12	0.85	0.3333	0.2878	0.3005
12	0.90	0.2599	0.2149	0.2297
12	0.95	0.2069	0.1684	0.1804
13	0.00	0.2382	0.6256	0.3070
13	0.05	0.2382	0.6256	0.3070
13	0.10	0.2403	0.6256	0.3088
13	0.15	0.2403	0.6256	0.3088
13	0.20	0.2403	0.6256	0.3088
13	0.25	0.2388	0.6229	0.3074
13	0.30	0.2427	0.6229	0.3105
13	0.35	0.2543	0.6229	0.3211
13	0.40	0.2655	0.6150	0.3294
13	0.45	0.2875	0.6044	0.3451
13	0.50	0.3011	0.5902	0.3534
13	0.55	0.3202	0.5663	0.3649
13	0.60	0.3369	0.5323	0.3726
13	0.65	0.3570	0.4963	0.3781
13	0.70	0.3557	0.4475	0.3643
13	0.75	0.3505	0.4022	0.3498
13	0.80	0.3630	0.3525	0.3400
13	0.85	0.3333	0.2878	0.3005
13	0.90	0.2599	0.2149	0.2297
13	0.95	0.2069	0.1684	0.1804
14	0.00	0.2382	0.6256	0.3070
14	0.05	0.2382	0.6256	0.3070
14	0.10	0.2403	0.6256	0.3088
14	0.15	0.2403	0.6256	0.3088
14	0.20	0.2403	0.6256	0.3088
14	0.25	0.2388	0.6229	0.3074
14	0.30	0.2427	0.6229	0.3105
14	0.35	0.2543	0.6229	0.3211
14	0.40	0.2655	0.6150	0.3294
14	0.45	0.2875	0.6044	0.3451
14	0.50	0.3011	0.5902	0.3534
14	0.55	0.3202	0.5663	0.3649
14	0.60	0.3369	0.5323	0.3726
14	0.65	0.3570	0.4963	0.3781
14	0.70	0.3557	0.4475	0.3643
14	0.75	0.3505	0.4022	0.3498
14	0.80	0.3630	0.3525	0.3400
14	0.85	0.3333	0.2878	0.3005
14	0.90	0.2599	0.2149	0.2297
14	0.95	0.2069	0.1684	0.1804
15	0.00	0.2382	0.6256	0.3070
15	0.05	0.2382	0.6256	0.3070
15	0.10	0.2403	0.6256	0.3088
15	0.15	0.2403	0.6256	0.3088
15	0.20	0.2403	0.6256	0.3088
15	0.25	0.2388	0.6229	0.3074
15	0.30	0.2427	0.6229	0.3105
15	0.35	0.2543	0.6229	0.3211
15	0.40	0.2655	0.6150	0.3294
15	0.45	0.2875	0.6044	0.3451
15	0.50	0.3011	0.5902	0.3534
15	0.55	0.3202	0.5663	0.3649
15	0.60	0.3369	0.5323	0.3726
15	0.65	0.3570	0.4963	0.3781
15	0.70	0.3557	0.4475	0.3643
15	0.75	0.3505	0.4022	0.3498
15	0.80	0.3630	0.3525	0.3400
15	0.85	0.3333	0.2878	0.3005
15	0.90	0.2599	0.2149	0.2297
15	0.95	0.2069	0.1684	0.1804

Best Precision (doc avg): 0.6154	Limit: 1	Threshold: 0.20
Best    Recall (doc avg): 0.6256	Limit: 15	Threshold: 0.20
Best  F1 score (doc avg): 0.4880	Limit: 1	Threshold: 0.20
Best              NDCG@5: 0.8905	Limit: 15	Threshold: 0.20
Best             NDCG@10: 0.8771	Limit: 15	Threshold: 0.20
Documents evaluated:	377
