Limit	Thresh.	Prec.	Rec.	F1
1	0.00	0.4356	0.3518	0.3797
1	0.05	0.4356	0.3518	0.3797
1	0.10	0.4356	0.3518	0.3797
1	0.15	0.4356	0.3518	0.3797
1	0.20	0.4356	0.3518	0.3797
1	0.25	0.4356	0.3518	0.3797
1	0.30	0.4330	0.3505	0.3780
1	0.35	0.4304	0.3492	0.3763
1	0.40	0.4227	0.3415	0.3686
1	0.45	0.4098	0.3299	0.3565
1	0.50	0.3866	0.3106	0.3359
1	0.55	0.3686	0.2951	0.3196
1	0.60	0.3325	0.2629	0.2861
1	0.65	0.3041	0.2384	0.2603
1	0.70	0.2784	0.2204	0.2397
1	0.75	0.2474	0.1997	0.2156
1	0.80	0.2010	0.1662	0.1778
1	0.85	0.1340	0.1095	0.1177
1	0.90	0.0361	0.0258	0.0292
1	0.95	0.0026	0.0013	0.0017
2	0.00	0.4407	0.7178	0.5331
2	0.05	0.4407	0.7178	0.5331
2	0.10	0.4394	0.7152	0.5314
2	0.15	0.4394	0.7152	0.5314
2	0.20	0.4394	0.7152	0.5314
2	0.25	0.4394	0.7152	0.5314
2	0.30	0.4381	0.7139	0.5301
2	0.35	0.4369	0.7088	0.5275
2	0.40	0.4317	0.7010	0.5215
2	0.45	0.4227	0.6778	0.5069
2	0.50	0.3995	0.6418	0.4798
2	0.55	0.3789	0.5992	0.4519
2	0.60	0.3479	0.5425	0.4124
2	0.65	0.3106	0.4781	0.3655
2	0.70	0.2784	0.4291	0.3282
2	0.75	0.2474	0.3724	0.2869
2	0.80	0.1894	0.2874	0.2199
2	0.85	0.1276	0.1778	0.1409
2	0.90	0.0412	0.0490	0.0430
2	0.95	0.0026	0.0013	0.0017
3	0.00	0.3497	0.8479	0.4843
3	0.05	0.3497	0.8479	0.4843
3	0.10	0.3488	0.8454	0.4830
3	0.15	0.3488	0.8454	0.4830
3	0.20	0.3488	0.8454	0.4830
3	0.25	0.3488	0.8454	0.4830
3	0.30	0.3471	0.8402	0.4802
3	0.35	0.3475	0.8351	0.4793
3	0.40	0.3428	0.8273	0.4737
3	0.45	0.3355	0.7925	0.4582
3	0.50	0.3153	0.7448	0.4316
