Limit	Thresh.	Prec.	Rec.	F1
1	0.00	0.9602	0.9602	0.9602
1	0.05	0.9602	0.9602	0.9602
1	0.10	0.9576	0.9576	0.9576
1	0.15	0.9576	0.9576	0.9576
1	0.20	0.9576	0.9576	0.9576
1	0.25	0.9576	0.9576	0.9576
1	0.30	0.9549	0.9549	0.9549
1	0.35	0.9416	0.9416	0.9416
1	0.40	0.9284	0.9284	0.9284
1	0.45	0.8939	0.8939	0.8939
1	0.50	0.8249	0.8249	0.8249
1	0.55	0.7719	0.7719	0.7719
1	0.60	0.6897	0.6897	0.6897
1	0.65	0.5968	0.5968	0.5968
1	0.70	0.5411	0.5411	0.5411
1	0.75	0.4377	0.4377	0.4377
1	0.80	0.3289	0.3289	0.3289
1	0.85	0.1883	0.1883	0.1883
1	0.90	0.0451	0.0451	0.0451
1	0.95	0.0000	0.0000	0.0000
2	0.00	0.9602	0.9602	0.9602
2	0.05	0.9602	0.9602	0.9602
2	0.10	0.9576	0.9576	0.9576
2	0.15	0.9576	0.9576	0.9576
2	0.20	0.9576	0.9576	0.9576
2	0.25	0.9576	0.9576	0.9576
2	0.30	0.9549	0.9549	0.9549
2	0.35	0.9416	0.9416	0.9416
2	0.40	0.9284	0.9284	0.9284
2	0.45	0.8939	0.8939	0.8939
2	0.50	0.8249	0.8249	0.8249
2	0.55	0.7719	0.7719	0.7719
2	0.60	0.6897	0.6897	0.6897
2	0.65	0.5968	0.5968	0.5968
2	0.70	0.5411	0.5411	0.5411
2	0.75	0.4377	0.4377	0.4377
2	0.80	0.3289	0.3289	0.3289
2	0.85	0.1883	0.1883	0.1883
2	0.90	0.0451	0.0451	0.0451
2	0.95	0.0000	0.0000	0.0000
3	0.00	0.9602	0.9602	0.9602
3	0.05	0.9602	0.9602	0.9602
3	0.10	0.9576	0.9576	0.9576
3	0.15	0.9576	0.9576	0.9576
3	0.20	0.9576	0.9576	0.9576
3	0.25	0.9576	0.9576	0.9576
3	0.30	0.9549	0.9549	0.9549
3	0.35	0.9416	0.9416	0.9416
3	0.40	0.9284	0.9284	0.9284
3	0.45	0.8939	0.8939	0.8939
