Limit	Thresh.	Prec.	Rec.	F1
1	0.00	0.4694	0.3750	0.4065
1	0.05	0.4694	0.3750	0.4065
1	0.10	0.4694	0.3750	0.4065
1	0.15	0.4694	0.3750	0.4065
1	0.20	0.4694	0.3750	0.4065
1	0.25	0.4694	0.3750	0.4065
1	0.30	0.4668	0.3737	0.4048
1	0.35	0.4643	0.3724	0.4031
1	0.40	0.4566	0.3648	0.3954
1	0.45	0.4464	0.3559	0.3861
1	0.50	0.4158	0.3291	0.3580
1	0.55	0.3980	0.3151	0.3427
1	0.60	0.3597	0.2806	0.3070
1	0.65	0.3316	0.2551	0.2806
1	0.70	0.3087	0.2385	0.2619
1	0.75	0.2832	0.2219	0.2423
1	0.80	0.2296	0.1824	0.1981
1	0.85	0.1582	0.1237	0.1352
1	0.90	0.0459	0.0306	0.0357
1	0.95	0.0000	0.0000	0.0000
2	0.00	0.4503	0.7270	0.5425
2	0.05	0.4503	0.7270	0.5425
2	0.10	0.4503	0.7270	0.5425
2	0.15	0.4503	0.7270	0.5425
2	0.20	0.4503	0.7270	0.5425
2	0.25	0.4503	0.7270	0.5425
2	0.30	0.4490	0.7258	0.5412
2	0.35	0.4464	0.7181	0.5370
2	0.40	0.4413	0.7105	0.5310
2	0.45	0.4337	0.6875	0.5174
2	0.50	0.4056	0.6429	0.4838
2	0.55	0.3865	0.6046	0.4583
2	0.60	0.3508	0.5383	0.4128
2	0.65	0.3087	0.4681	0.3614
2	0.70	0.2819	0.4260	0.3295
2	0.75	0.2513	0.3712	0.2891
2	0.80	0.1913	0.2806	0.2185
2	0.85	0.1288	0.1735	0.1403
2	0.90	0.0434	0.0510	0.0451
2	0.95	0.0000	0.0000	0.0000
3	0.00	0.3597	0.8610	0.4959
3	0.05	0.3597	0.8610	0.4959
3	0.10	0.3597	0.8610	0.4959
3	0.15	0.3597	0.8610	0.4959
3	0.20	0.3597	0.8610	0.4959
3	0.25	0.3597	0.8610	0.4959
3	0.30	0.3584	0.8559	0.4935
3	0.35	0.3576	0.8482	0.4910
3	0.40	0.3529	0.8406	0.4855
3	0.45	0.3469	0.8048	0.4707
3	0.50	0.3223	0.7487	0.4378
3	0.55	0.3095	0.7041	0.4172
3	0.60	0.2789	0.6224	0.3735
3	0.65	0.2419	0.5395	0.3243
3	0.70	0.2194	0.4872	0.2936
3	0.75	0.1960	0.4171	0.2548
3	0.80	0.1514	0.3151	0.1939
3	0.85	0.1110	0.1977	0.1312
3	0.90	0.0408	0.0548	0.0441
3	0.95	0.0000	0.0000	0.0000
4	0.00	0.2966	0.9554	0.4437
4	0.05	0.2966	0.9554	0.4437
4	0.10	0.2966	0.9554	0.4437
4	0.15	0.2966	0.9554	0.4437
4	0.20	0.2966	0.9554	0.4437
4	0.25	0.2966	0.9554	0.4437
4	0.30	0.2968	0.9503	0.4428
4	0.35	0.2968	0.9426	0.4412
4	0.40	0.2923	0.9298	0.4353
4	0.45	0.2906	0.8890	0.4245
4	0.50	0.2657	0.8163	0.3894
4	0.55	0.2557	0.7577	0.3701
4	0.60	0.2304	0.6735	0.3322
4	0.65	0.1979	0.5842	0.2867
4	0.70	0.1777	0.5204	0.2565
4	0.75	0.1607	0.4324	0.2213
4	0.80	0.1229	0.3202	0.1659
4	0.85	0.0957	0.1990	0.1161
4	0.90	0.0410	0.0561	0.0446
4	0.95	0.0000	0.0000	0.0000
5	0.00	0.2383	0.9592	0.3750
5	0.05	0.2383	0.9592	0.3750
5	0.10	0.2383	0.9592	0.3750
5	0.15	0.2383	0.9592	0.3750
5	0.20	0.2383	0.9592	0.3750
5	0.25	0.2386	0.9592	0.3754
5	0.30	0.2394	0.9541	0.3751
5	0.35	0.2401	0.9464	0.3746
5	0.40	0.2386	0.9337	0.3721
5	0.45	0.2411	0.8929	0.3667
5	0.50	0.2213	0.8202	0.3378
5	0.55	0.2138	0.7589	0.3214
5	0.60	0.1931	0.6747	0.2891
5	0.65	0.1650	0.5855	0.2487
5	0.70	0.1479	0.5204	0.2219
5	0.75	0.1399	0.4324	0.1974
5	0.80	0.1088	0.3202	0.1499
5	0.85	0.0913	0.1990	0.1115
5	0.90	0.0408	0.0561	0.0443
5	0.95	0.0000	0.0000	0.0000
6	0.00	0.2383	0.9592	0.3750
6	0.05	0.2383	0.9592	0.3750
6	0.10	0.2383	0.9592	0.3750
6	0.15	0.2383	0.9592	0.3750
6	0.20	0.2383	0.9592	0.3750
6	0.25	0.2386	0.9592	0.3754
6	0.30	0.2394	0.9541	0.3751
6	0.35	0.2401	0.9464	0.3746
6	0.40	0.2386	0.9337	0.3721
6	0.45	0.2411	0.8929	0.3667
6	0.50	0.2213	0.8202	0.3378
6	0.55	0.2138	0.7589	0.3214
6	0.60	0.1931	0.6747	0.2891
6	0.65	0.1650	0.5855	0.2487
6	0.70	0.1479	0.5204	0.2219
6	0.75	0.1399	0.4324	0.1974
6	0.80	0.1088	0.3202	0.1499
6	0.85	0.0913	0.1990	0.1115
6	0.90	0.0408	0.0561	0.0443
6	0.95	0.0000	0.0000	0.0000
7	0.00	0.2383	0.9592	0.3750
7	0.05	0.2383	0.9592	0.3750
7	0.10	0.2383	0.9592	0.3750
7	0.15	0.2383	0.9592	0.3750
7	0.20	0.2383	0.9592	0.3750
7	0.25	0.2386	0.9592	0.3754
7	0.30	0.2394	0.9541	0.3751
7	0.35	0.2401	0.9464	0.3746
7	0.40	0.2386	0.9337	0.3721
7	0.45	0.2411	0.8929	0.3667
7	0.50	0.2213	0.8202	0.3378
7	0.55	0.2138	0.7589	0.3214
7	0.60	0.1931	0.6747	0.2891
7	0.65	0.1650	0.5855	0.2487
7	0.70	0.1479	0.5204	0.2219
7	0.75	0.1399	0.4324	0.1974
7	0.80	0.1088	0.3202	0.1499
7	0.85	0.0913	0.1990	0.1115
7	0.90	0.0408	0.0561	0.0443
7	0.95	0.0000	0.0000	0.0000
8	0.00	0.2383	0.9592	0.3750
8	0.05	0.2383	0.9592	0.3750
8	0.10	0.2383	0.9592	0.3750
8	0.15	0.2383	0.9592	0.3750
8	0.20	0.2383	0.9592	0.3750
8	0.25	0.2386	0.9592	0.3754
8	0.30	0.2394	0.9541	0.3751
8	0.35	0.2401	0.9464	0.3746
8	0.40	0.2386	0.9337	0.3721
8	0.45	0.2411	0.8929	0.3667
8	0.50	0.2213	0.8202	0.3378
8	0.55	0.2138	0.7589	0.3214
8	0.60	0.1931	0.6747	0.2891
8	0.65	0.1650	0.5855	0.2487
8	0.70	0.1479	0.5204	0.2219
8	0.75	0.1399	0.4324	0.1974
8	0.80	0.1088	0.3202	0.1499
8	0.85	0.0913	0.1990	0.1115
8	0.90	0.0408	0.0561	0.0443
8	0.95	0.0000	0.0000	0.0000
9	0.00	0.2383	0.9592	0.3750
9	0.05	0.2383	0.9592	0.3750
9	0.10	0.2383	0.9592	0.3750
9	0.15	0.2383	0.9592	0.3750
9	0.20	0.2383	0.9592	0.3750
9	0.25	0.2386	0.9592	0.3754
9	0.30	0.2394	0.9541	0.3751
9	0.35	0.2401	0.9464	0.3746
9	0.40	0.2386	0.9337	0.3721
9	0.45	0.2411	0.8929	0.3667
9	0.50	0.2213	0.8202	0.3378
9	0.55	0.2138	0.7589	0.3214
9	0.60	0.1931	0.6747	0.2891
9	0.65	0.1650	0.5855	0.2487
9	0.70	0.1479	0.5204	0.2219
9	0.75	0.1399	0.4324	0.1974
9	0.80	0.1088	0.3202	0.1499
9	0.85	0.0913	0.1990	0.1115
9	0.90	0.0408	0.0561	0.0443
9	0.95	0.0000	0.0000	0.0000
10	0.00	0.2383	0.9592	0.3750
10	0.05	0.2383	0.9592	0.3750
10	0.10	0.2383	0.9592	0.3750
10	0.15	0.2383	0.9592	0.3750
10	0.20	0.2383	0.9592	0.3750
10	0.25	0.2386	0.9592	0.3754
10	0.30	0.2394	0.9541	0.3751
10	0.35	0.2401	0.9464	0.3746
10	0.40	0.2386	0.9337	0.3721
10	0.45	0.2411	0.8929	0.3667
10	0.50	0.2213	0.8202	0.3378
10	0.55	0.2138	0.7589	0.3214
10	0.60	0.1931	0.6747	0.2891
10	0.65	0.1650	0.5855	0.2487
10	0.70	0.1479	0.5204	0.2219
10	0.75	0.1399	0.4324	0.1974
10	0.80	0.1088	0.3202	0.1499
10	0.85	0.0913	0.1990	0.1115
10	0.90	0.0408	0.0561	0.0443
10	0.95	0.0000	0.0000	0.0000
11	0.00	0.2383	0.9592	0.3750
11	0.05	0.2383	0.9592	0.3750
11	0.10	0.2383	0.9592	0.3750
11	0.15	0.2383	0.9592	0.3750
11	0.20	0.2383	0.9592	0.3750
11	0.25	0.2386	0.9592	0.3754
11	0.30	0.2394	0.9541	0.3751
11	0.35	0.2401	0.9464	0.3746
11	0.40	0.2386	0.9337	0.3721
11	0.45	0.2411	0.8929	0.3667
11	0.50	0.2213	0.8202	0.3378
11	0.55	0.2138	0.7589	0.3214
11	0.60	0.1931	0.6747	0.2891
11	0.65	0.1650	0.5855	0.2487
11	0.70	0.1479	0.5204	0.2219
11	0.75	0.1399	0.4324	0.1974
11	0.80	0.1088	0.3202	0.1499
11	0.85	0.0913	0.1990	0.1115
11	0.90	0.0408	0.0561	0.0443
11	0.95	0.0000	0.0000	0.0000
12	0.00	0.2383	0.9592	0.3750
12	0.05	0.2383	0.9592	0.3750
12	0.10	0.2383	0.9592	0.3750
12	0.15	0.2383	0.9592	0.3750
12	0.20	0.2383	0.9592	0.3750
12	0.25	0.2386	0.9592	0.3754
12	0.30	0.2394	0.9541	0.3751
12	0.35	0.2401	0.9464	0.3746
12	0.40	0.2386	0.9337	0.3721
12	0.45	0.2411	0.8929	0.3667
12	0.50	0.2213	0.8202	0.3378
12	0.55	0.2138	0.7589	0.3214
12	0.60	0.1931	0.6747	0.2891
12	0.65	0.1650	0.5855	0.2487
12	0.70	0.1479	0.5204	0.2219
12	0.75	0.1399	0.4324	0.1974
12	0.80	0.1088	0.3202	0.1499
12	0.85	0.0913	0.1990	0.1115
12	0.90	0.0408	0.0561	0.0443
12	0.95	0.0000	0.0000	0.0000
13	0.00	0.2383	0.9592	0.3750
13	0.05	0.2383	0.9592	0.3750
13	0.10	0.2383	0.9592	0.3750
13	0.15	0.2383	0.9592	0.3750
13	0.20	0.2383	0.9592	0.3750
13	0.25	0.2386	0.9592	0.3754
13	0.30	0.2394	0.9541	0.3751
13	0.35	0.2401	0.9464	0.3746
13	0.40	0.2386	0.9337	0.3721
13	0.45	0.2411	0.8929	0.3667
13	0.50	0.2213	0.8202	0.3378
13	0.55	0.2138	0.7589	0.3214
13	0.60	0.1931	0.6747	0.2891
13	0.65	0.1650	0.5855	0.2487
13	0.70	0.1479	0.5204	0.2219
13	0.75	0.1399	0.4324	0.1974
