Limit	Thresh.	Prec.	Rec.	F1
1	0.00	0.6505	0.4982	0.5362
1	0.05	0.6505	0.4982	0.5362
1	0.10	0.6505	0.4982	0.5362
1	0.15	0.6505	0.4982	0.5362
1	0.20	0.6505	0.4982	0.5362
1	0.25	0.6505	0.4982	0.5362
1	0.30	0.6505	0.4982	0.5362
1	0.35	0.6505	0.4982	0.5362
1	0.40	0.6478	0.4955	0.5335
1	0.45	0.6398	0.4888	0.5264
1	0.50	0.6263	0.4754	0.5129
1	0.55	0.6048	0.4565	0.4932
1	0.60	0.5806	0.4368	0.4721
1	0.65	0.5403	0.4005	0.4345
1	0.70	0.4919	0.3535	0.3870
1	0.75	0.4220	0.2932	0.3241
1	0.80	0.3656	0.2511	0.2786
1	0.85	0.2796	0.1808	0.2039
1	0.90	0.1667	0.1143	0.1264
1	0.95	0.1022	0.0743	0.0810
2	0.00	0.4422	0.6042	0.4759
2	0.05	0.4422	0.6042	0.4759
2	0.10	0.4422	0.6042	0.4759
2	0.15	0.4422	0.6042	0.4759
2	0.20	0.4422	0.6042	0.4759
2	0.25	0.4422	0.6042	0.4759
2	0.30	0.4422	0.6042	0.4759
2	0.35	0.4435	0.6042	0.4768
2	0.40	0.4422	0.5988	0.4741
2	0.45	0.4382	0.5907	0.4681
2	0.50	0.4355	0.5643	0.4567
2	0.55	0.4234	0.5361	0.4392
2	0.60	0.4113	0.5110	0.4225
2	0.65	0.4073	0.4666	0.4050
2	0.70	0.3831	0.4129	0.3681
2	0.75	0.3414	0.3497	0.3184
2	0.80	0.3172	0.2937	0.2844
2	0.85	0.2621	0.2092	0.2201
2	0.90	0.1653	0.1278	0.1387
2	0.95	0.1022	0.0771	0.0843
3	0.00	0.3530	0.6770	0.4301
3	0.05	0.3530	0.6770	0.4301
3	0.10	0.3530	0.6770	0.4301
3	0.15	0.3530	0.6770	0.4301
3	0.20	0.3530	0.6770	0.4301
3	0.25	0.3530	0.6770	0.4301
3	0.30	0.3530	0.6770	0.4301
3	0.35	0.3548	0.6770	0.4314
3	0.40	0.3553	0.6716	0.4306
3	0.45	0.3539	0.6608	0.4256
3	0.50	0.3584	0.6335	0.4211
3	0.55	0.3513	0.5999	0.4068
3	0.60	0.3481	0.5712	0.3969
3	0.65	0.3571	0.5208	0.3898
3	0.70	0.3427	0.4606	0.3594
3	0.75	0.3091	0.3878	0.3132
3	0.80	0.2984	0.3246	0.2882
3	0.85	0.2558	0.2336	0.2319
3	0.90	0.1649	0.1381	0.1459
3	0.95	0.1022	0.0793	0.0862
4	0.00	0.2897	0.7137	0.3820
4	0.05	0.2897	0.7137	0.3820
4	0.10	0.2897	0.7137	0.3820
4	0.15	0.2897	0.7137	0.3820
4	0.20	0.2897	0.7137	0.3820
4	0.25	0.2897	0.7137	0.3820
4	0.30	0.2897	0.7137	0.3820
4	0.35	0.2917	0.7137	0.3836
4	0.40	0.2935	0.7083	0.3841
4	0.45	0.2930	0.6953	0.3795
4	0.50	0.3006	0.6653	0.3785
4	0.55	0.2970	0.6304	0.3678
4	0.60	0.2984	0.5959	0.3620
4	0.65	0.3145	0.5448	0.3624
4	0.70	0.3065	0.4785	0.3368
4	0.75	0.2816	0.4023	0.2978
4	0.80	0.2798	0.3358	0.2805
4	0.85	0.2498	0.2436	0.2335
4	0.90	0.1647	0.1419	0.1482
4	0.95	0.1022	0.0798	0.0866
5	0.00	0.2457	0.7520	0.3449
5	0.05	0.2457	0.7520	0.3449
5	0.10	0.2457	0.7520	0.3449
5	0.15	0.2457	0.7520	0.3449
5	0.20	0.2457	0.7520	0.3449
5	0.25	0.2457	0.7520	0.3449
5	0.30	0.2457	0.7520	0.3449
5	0.35	0.2478	0.7520	0.3467
5	0.40	0.2500	0.7439	0.3475
5	0.45	0.2507	0.7282	0.3436
5	0.50	0.2614	0.6982	0.3466
5	0.55	0.2608	0.6633	0.3391
5	0.60	0.2672	0.6261	0.3392
5	0.65	0.2862	0.5737	0.3427
5	0.70	0.2809	0.4995	0.3192
5	0.75	0.2593	0.4153	0.2825
5	0.80	0.2651	0.3454	0.2720
5	0.85	0.2441	0.2478	0.2316
5	0.90	0.1640	0.1435	0.1487
5	0.95	0.1022	0.0798	0.0866
6	0.00	0.2457	0.7520	0.3449
6	0.05	0.2457	0.7520	0.3449
6	0.10	0.2457	0.7520	0.3449
6	0.15	0.2457	0.7520	0.3449
6	0.20	0.2457	0.7520	0.3449
6	0.25	0.2457	0.7520	0.3449
6	0.30	0.2457	0.7520	0.3449
6	0.35	0.2478	0.7520	0.3467
6	0.40	0.2500	0.7439	0.3475
6	0.45	0.2507	0.7282	0.3436
6	0.50	0.2614	0.6982	0.3466
6	0.55	0.2608	0.6633	0.3391
6	0.60	0.2672	0.6261	0.3392
6	0.65	0.2862	0.5737	0.3427
6	0.70	0.2809	0.4995	0.3192
6	0.75	0.2593	0.4153	0.2825
6	0.80	0.2651	0.3454	0.2720
6	0.85	0.2441	0.2478	0.2316
6	0.90	0.1640	0.1435	0.1487
6	0.95	0.1022	0.0798	0.0866
7	0.00	0.2457	0.7520	0.3449
7	0.05	0.2457	0.7520	0.3449
7	0.10	0.2457	0.7520	0.3449
7	0.15	0.2457	0.7520	0.3449
7	0.20	0.2457	0.7520	0.3449
7	0.25	0.2457	0.7520	0.3449
7	0.30	0.2457	0.7520	0.3449
7	0.35	0.2478	0.7520	0.3467
7	0.40	0.2500	0.7439	0.3475
7	0.45	0.2507	0.7282	0.3436
7	0.50	0.2614	0.6982	0.3466
7	0.55	0.2608	0.6633	0.3391
7	0.60	0.2672	0.6261	0.3392
7	0.65	0.2862	0.5737	0.3427
7	0.70	0.2809	0.4995	0.3192
7	0.75	0.2593	0.4153	0.2825
7	0.80	0.2651	0.3454	0.2720
7	0.85	0.2441	0.2478	0.2316
7	0.90	0.1640	0.1435	0.1487
7	0.95	0.1022	0.0798	0.0866
8	0.00	0.2457	0.7520	0.3449
8	0.05	0.2457	0.7520	0.3449
8	0.10	0.2457	0.7520	0.3449
8	0.15	0.2457	0.7520	0.3449
8	0.20	0.2457	0.7520	0.3449
8	0.25	0.2457	0.7520	0.3449
8	0.30	0.2457	0.7520	0.3449
8	0.35	0.2478	0.7520	0.3467
8	0.40	0.2500	0.7439	0.3475
8	0.45	0.2507	0.7282	0.3436
8	0.50	0.2614	0.6982	0.3466
8	0.55	0.2608	0.6633	0.3391
8	0.60	0.2672	0.6261	0.3392
8	0.65	0.2862	0.5737	0.3427
8	0.70	0.2809	0.4995	0.3192
8	0.75	0.2593	0.4153	0.2825
8	0.80	0.2651	0.3454	0.2720
8	0.85	0.2441	0.2478	0.2316
8	0.90	0.1640	0.1435	0.1487
8	0.95	0.1022	0.0798	0.0866
9	0.00	0.2457	0.7520	0.3449
9	0.05	0.2457	0.7520	0.3449
9	0.10	0.2457	0.7520	0.3449
9	0.15	0.2457	0.7520	0.3449
9	0.20	0.2457	0.7520	0.3449
9	0.25	0.2457	0.7520	0.3449
9	0.30	0.2457	0.7520	0.3449
9	0.35	0.2478	0.7520	0.3467
9	0.40	0.2500	0.7439	0.3475
9	0.45	0.2507	0.7282	0.3436
9	0.50	0.2614	0.6982	0.3466
9	0.55	0.2608	0.6633	0.3391
9	0.60	0.2672	0.6261	0.3392
9	0.65	0.2862	0.5737	0.3427
9	0.70	0.2809	0.4995	0.3192
9	0.75	0.2593	0.4153	0.2825
9	0.80	0.2651	0.3454	0.2720
9	0.85	0.2441	0.2478	0.2316
9	0.90	0.1640	0.1435	0.1487
9	0.95	0.1022	0.0798	0.0866
10	0.00	0.2457	0.7520	0.3449
10	0.05	0.2457	0.7520	0.3449
10	0.10	0.2457	0.7520	0.3449
10	0.15	0.2457	0.7520	0.3449
10	0.20	0.2457	0.7520	0.3449
10	0.25	0.2457	0.7520	0.3449
10	0.30	0.2457	0.7520	0.3449
10	0.35	0.2478	0.7520	0.3467
10	0.40	0.2500	0.7439	0.3475
10	0.45	0.2507	0.7282	0.3436
10	0.50	0.2614	0.6982	0.3466
10	0.55	0.2608	0.6633	0.3391
10	0.60	0.2672	0.6261	0.3392
10	0.65	0.2862	0.5737	0.3427
10	0.70	0.2809	0.4995	0.3192
10	0.75	0.2593	0.4153	0.2825
10	0.80	0.2651	0.3454	0.2720
10	0.85	0.2441	0.2478	0.2316
10	0.90	0.1640	0.1435	0.1487
10	0.95	0.1022	0.0798	0.0866
11	0.00	0.2457	0.7520	0.3449
11	0.05	0.2457	0.7520	0.3449
