Limit	Thresh.	Prec.	Rec.	F1
1	0.00	0.9434	0.9434	0.9434
1	0.05	0.9434	0.9434	0.9434
1	0.10	0.9409	0.9409	0.9409
1	0.15	0.9409	0.9409	0.9409
1	0.20	0.9409	0.9409	0.9409
1	0.25	0.9409	0.9409	0.9409
1	0.30	0.9383	0.9383	0.9383
1	0.35	0.9306	0.9306	0.9306
1	0.40	0.9177	0.9177	0.9177
1	0.45	0.8792	0.8792	0.8792
1	0.50	0.8252	0.8252	0.8252
1	0.55	0.7815	0.7815	0.7815
1	0.60	0.6941	0.6941	0.6941
1	0.65	0.6118	0.6118	0.6118
1	0.70	0.5501	0.5501	0.5501
1	0.75	0.4653	0.4653	0.4653
1	0.80	0.3445	0.3445	0.3445
1	0.85	0.1954	0.1954	0.1954
1	0.90	0.0463	0.0463	0.0463
1	0.95	0.0000	0.0000	0.0000
2	0.00	0.9434	0.9434	0.9434
2	0.05	0.9434	0.9434	0.9434
2	0.10	0.9409	0.9409	0.9409
2	0.15	0.9409	0.9409	0.9409
2	0.20	0.9409	0.9409	0.9409
2	0.25	0.9409	0.9409	0.9409
2	0.30	0.9383	0.9383	0.9383
2	0.35	0.9306	0.9306	0.9306
2	0.40	0.9177	0.9177	0.9177
2	0.45	0.8792	0.8792	0.8792
2	0.50	0.8252	0.8252	0.8252
2	0.55	0.7815	0.7815	0.7815
2	0.60	0.6941	0.6941	0.6941
2	0.65	0.6118	0.6118	0.6118
2	0.70	0.5501	0.5501	0.5501
2	0.75	0.4653	0.4653	0.4653
2	0.80	0.3445	0.3445	0.3445
2	0.85	0.1954	0.1954	0.1954
2	0.90	0.0463	0.0463	0.0463
2	0.95	0.0000	0.0000	0.0000
3	0.00	0.9434	0.9434	0.9434
3	0.05	0.9434	0.9434	0.9434
3	0.10	0.9409	0.9409	0.9409
3	0.15	0.9409	0.9409	0.9409
3	0.20	0.9409	0.9409	0.9409
3	0.25	0.9409	0.9409	0.9409
3	0.30	0.9383	0.9383	0.9383
3	0.35	0.9306	0.9306	0.9306
3	0.40	0.9177	0.9177	0.9177
3	0.45	0.8792	0.8792	0.8792
3	0.50	0.8252	0.8252	0.8252
3	0.55	0.7815	0.7815	0.7815
3	0.60	0.6941	0.6941	0.6941
3	0.65	0.6118	0.6118	0.6118
3	0.70	0.5501	0.5501	0.5501
3	0.75	0.4653	0.4653	0.4653
3	0.80	0.3445	0.3445	0.3445
3	0.85	0.1954	0.1954	0.1954
3	0.90	0.0463	0.0463	0.0463
3	0.95	0.0000	0.0000	0.0000
4	0.00	0.9434	0.9434	0.9434
4	0.05	0.9434	0.9434	0.9434
4	0.10	0.9409	0.9409	0.9409
4	0.15	0.9409	0.9409	0.9409
4	0.20	0.9409	0.9409	0.9409
4	0.25	0.9409	0.9409	0.9409
4	0.30	0.9383	0.9383	0.9383
4	0.35	0.9306	0.9306	0.9306
4	0.40	0.9177	0.9177	0.9177
4	0.45	0.8792	0.8792	0.8792
4	0.50	0.8252	0.8252	0.8252
4	0.55	0.7815	0.7815	0.7815
4	0.60	0.6941	0.6941	0.6941
4	0.65	0.6118	0.6118	0.6118
4	0.70	0.5501	0.5501	0.5501
4	0.75	0.4653	0.4653	0.4653
4	0.80	0.3445	0.3445	0.3445
4	0.85	0.1954	0.1954	0.1954
4	0.90	0.0463	0.0463	0.0463
4	0.95	0.0000	0.0000	0.0000
5	0.00	0.9434	0.9434	0.9434
5	0.05	0.9434	0.9434	0.9434
5	0.10	0.9409	0.9409	0.9409
5	0.15	0.9409	0.9409	0.9409
5	0.20	0.9409	0.9409	0.9409
5	0.25	0.9409	0.9409	0.9409
5	0.30	0.9383	0.9383	0.9383
5	0.35	0.9306	0.9306	0.9306
5	0.40	0.9177	0.9177	0.9177
5	0.45	0.8792	0.8792	0.8792
5	0.50	0.8252	0.8252	0.8252
5	0.55	0.7815	0.7815	0.7815
5	0.60	0.6941	0.6941	0.6941
5	0.65	0.6118	0.6118	0.6118
5	0.70	0.5501	0.5501	0.5501
5	0.75	0.4653	0.4653	0.4653
5	0.80	0.3445	0.3445	0.3445
5	0.85	0.1954	0.1954	0.1954
5	0.90	0.0463	0.0463	0.0463
5	0.95	0.0000	0.0000	0.0000
6	0.00	0.9434	0.9434	0.9434
6	0.05	0.9434	0.9434	0.9434
6	0.10	0.9409	0.9409	0.9409
6	0.15	0.9409	0.9409	0.9409
6	0.20	0.9409	0.9409	0.9409
6	0.25	0.9409	0.9409	0.9409
6	0.30	0.9383	0.9383	0.9383
6	0.35	0.9306	0.9306	0.9306
6	0.40	0.9177	0.9177	0.9177
6	0.45	0.8792	0.8792	0.8792
6	0.50	0.8252	0.8252	0.8252
6	0.55	0.7815	0.7815	0.7815
6	0.60	0.6941	0.6941	0.6941
6	0.65	0.6118	0.6118	0.6118
6	0.70	0.5501	0.5501	0.5501
6	0.75	0.4653	0.4653	0.4653
6	0.80	0.3445	0.3445	0.3445
6	0.85	0.1954	0.1954	0.1954
6	0.90	0.0463	0.0463	0.0463
6	0.95	0.0000	0.0000	0.0000
7	0.00	0.9434	0.9434	0.9434
7	0.05	0.9434	0.9434	0.9434
7	0.10	0.9409	0.9409	0.9409
7	0.15	0.9409	0.9409	0.9409
7	0.20	0.9409	0.9409	0.9409
7	0.25	0.9409	0.9409	0.9409
7	0.30	0.9383	0.9383	0.9383
7	0.35	0.9306	0.9306	0.9306
7	0.40	0.9177	0.9177	0.9177
7	0.45	0.8792	0.8792	0.8792
7	0.50	0.8252	0.8252	0.8252
7	0.55	0.7815	0.7815	0.7815
7	0.60	0.6941	0.6941	0.6941
7	0.65	0.6118	0.6118	0.6118
7	0.70	0.5501	0.5501	0.5501
7	0.75	0.4653	0.4653	0.4653
7	0.80	0.3445	0.3445	0.3445
7	0.85	0.1954	0.1954	0.1954
7	0.90	0.0463	0.0463	0.0463
7	0.95	0.0000	0.0000	0.0000
8	0.00	0.9434	0.9434	0.9434
8	0.05	0.9434	0.9434	0.9434
8	0.10	0.9409	0.9409	0.9409
8	0.15	0.9409	0.9409	0.9409
8	0.20	0.9409	0.9409	0.9409
8	0.25	0.9409	0.9409	0.9409
8	0.30	0.9383	0.9383	0.9383
8	0.35	0.9306	0.9306	0.9306
8	0.40	0.9177	0.9177	0.9177
8	0.45	0.8792	0.8792	0.8792
8	0.50	0.8252	0.8252	0.8252
8	0.55	0.7815	0.7815	0.7815
8	0.60	0.6941	0.6941	0.6941
8	0.65	0.6118	0.6118	0.6118
8	0.70	0.5501	0.5501	0.5501
8	0.75	0.4653	0.4653	0.4653
8	0.80	0.3445	0.3445	0.3445
8	0.85	0.1954	0.1954	0.1954
8	0.90	0.0463	0.0463	0.0463
8	0.95	0.0000	0.0000	0.0000
9	0.00	0.9434	0.9434	0.9434
9	0.05	0.9434	0.9434	0.9434
9	0.10	0.9409	0.9409	0.9409
9	0.15	0.9409	0.9409	0.9409
9	0.20	0.9409	0.9409	0.9409
9	0.25	0.9409	0.9409	0.9409
9	0.30	0.9383	0.9383	0.9383
9	0.35	0.9306	0.9306	0.9306
9	0.40	0.9177	0.9177	0.9177
9	0.45	0.8792	0.8792	0.8792
9	0.50	0.8252	0.8252	0.8252
9	0.55	0.7815	0.7815	0.7815
9	0.60	0.6941	0.6941	0.6941
9	0.65	0.6118	0.6118	0.6118
9	0.70	0.5501	0.5501	0.5501
9	0.75	0.4653	0.4653	0.4653
9	0.80	0.3445	0.3445	0.3445
9	0.85	0.1954	0.1954	0.1954
9	0.90	0.0463	0.0463	0.0463
9	0.95	0.0000	0.0000	0.0000
10	0.00	0.9434	0.9434	0.9434
10	0.05	0.9434	0.9434	0.9434
10	0.10	0.9409	0.9409	0.9409
10	0.15	0.9409	0.9409	0.9409
10	0.20	0.9409	0.9409	0.9409
10	0.25	0.9409	0.9409	0.9409
10	0.30	0.9383	0.9383	0.9383
10	0.35	0.9306	0.9306	0.9306
10	0.40	0.9177	0.9177	0.9177
10	0.45	0.8792	0.8792	0.8792
10	0.50	0.8252	0.8252	0.8252
10	0.55	0.7815	0.7815	0.7815
10	0.60	0.6941	0.6941	0.6941
10	0.65	0.6118	0.6118	0.6118
10	0.70	0.5501	0.5501	0.5501
10	0.75	0.4653	0.4653	0.4653
10	0.80	0.3445	0.3445	0.3445
10	0.85	0.1954	0.1954	0.1954
10	0.90	0.0463	0.0463	0.0463
10	0.95	0.0000	0.0000	0.0000
11	0.00	0.9434	0.9434	0.9434
11	0.05	0.9434	0.9434	0.9434
11	0.10	0.9409	0.9409	0.9409
