Limit	Thresh.	Prec.	Rec.	F1
1	0.00	0.6423	0.4886	0.5277
1	0.05	0.6423	0.4886	0.5277
1	0.10	0.6423	0.4886	0.5277
1	0.15	0.6423	0.4886	0.5277
1	0.20	0.6423	0.4886	0.5277
1	0.25	0.6423	0.4886	0.5277
1	0.30	0.6423	0.4886	0.5277
1	0.35	0.6423	0.4886	0.5277
1	0.40	0.6397	0.4859	0.5251
1	0.45	0.6345	0.4820	0.5208
1	0.50	0.6110	0.4603	0.4986
1	0.55	0.5953	0.4459	0.4838
1	0.60	0.5796	0.4315	0.4690
1	0.65	0.5352	0.3941	0.4294
1	0.70	0.4883	0.3506	0.3850
1	0.75	0.4282	0.3017	0.3326
1	0.80	0.3525	0.2423	0.2690
1	0.85	0.2768	0.1809	0.2034
1	0.90	0.1932	0.1289	0.1440
1	0.95	0.1070	0.0742	0.0824
2	0.00	0.4452	0.6138	0.4823
2	0.05	0.4452	0.6138	0.4823
2	0.10	0.4452	0.6138	0.4823
2	0.15	0.4452	0.6138	0.4823
2	0.20	0.4452	0.6138	0.4823
2	0.25	0.4452	0.6138	0.4823
2	0.30	0.4452	0.6138	0.4823
2	0.35	0.4465	0.6138	0.4832
2	0.40	0.4439	0.6085	0.4793
2	0.45	0.4426	0.5994	0.4748
2	0.50	0.4373	0.5715	0.4622
2	0.55	0.4256	0.5454	0.4453
2	0.60	0.4217	0.5258	0.4348
2	0.65	0.4021	0.4706	0.4038
2	0.70	0.3760	0.4064	0.3612
2	0.75	0.3512	0.3496	0.3246
2	0.80	0.3068	0.2822	0.2744
2	0.85	0.2624	0.2143	0.2233
2	0.90	0.1919	0.1415	0.1562
2	0.95	0.1070	0.0775	0.0862
3	0.00	0.3473	0.6765	0.4266
3	0.05	0.3473	0.6765	0.4266
3	0.10	0.3473	0.6765	0.4266
3	0.15	0.3473	0.6765	0.4266
3	0.20	0.3473	0.6765	0.4266
3	0.25	0.3473	0.6765	0.4266
3	0.30	0.3473	0.6765	0.4266
3	0.35	0.3490	0.6765	0.4279
3	0.40	0.3486	0.6713	0.4260
3	0.45	0.3494	0.6608	0.4227
3	0.50	0.3520	0.6321	0.4174
3	0.55	0.3438	0.5995	0.4024
3	0.60	0.3486	0.5738	0.3977
3	0.65	0.3412	0.5159	0.3778
3	0.70	0.3307	0.4476	0.3457
3	0.75	0.3177	0.3830	0.3172
3	0.80	0.2863	0.3064	0.2745
3	0.85	0.2550	0.2354	0.2323
3	0.90	0.1915	0.1528	0.1642
3	0.95	0.1070	0.0801	0.0886
4	0.00	0.2885	0.7289	0.3848
4	0.05	0.2885	0.7289	0.3848
4	0.10	0.2885	0.7289	0.3848
4	0.15	0.2885	0.7289	0.3848
4	0.20	0.2885	0.7289	0.3848
4	0.25	0.2885	0.7289	0.3848
4	0.30	0.2887	0.7289	0.3851
4	0.35	0.2905	0.7289	0.3864
4	0.40	0.2916	0.7236	0.3861
4	0.45	0.2935	0.7093	0.3830
4	0.50	0.2996	0.6779	0.3817
4	0.55	0.2957	0.6453	0.3710
4	0.60	0.3050	0.6135	0.3704
4	0.65	0.3009	0.5478	0.3533
4	0.70	0.2968	0.4695	0.3254
4	0.75	0.2935	0.4036	0.3057
4	0.80	0.2728	0.3231	0.2715
4	0.85	0.2496	0.2460	0.2348
4	0.90	0.1913	0.1583	0.1676
4	0.95	0.1070	0.0806	0.0889
5	0.00	0.2428	0.7566	0.3433
5	0.05	0.2428	0.7566	0.3433
5	0.10	0.2428	0.7566	0.3433
5	0.15	0.2428	0.7566	0.3433
5	0.20	0.2428	0.7566	0.3433
5	0.25	0.2428	0.7566	0.3433
5	0.30	0.2432	0.7566	0.3437
5	0.35	0.2449	0.7566	0.3450
5	0.40	0.2470	0.7514	0.3459
5	0.45	0.2507	0.7370	0.3447
5	0.50	0.2595	0.7057	0.3470
5	0.55	0.2581	0.6705	0.3389
5	0.60	0.2716	0.6361	0.3430
5	0.65	0.2689	0.5614	0.3270
5	0.70	0.2708	0.4801	0.3051
5	0.75	0.2721	0.4115	0.2901
5	0.80	0.2594	0.3304	0.2636
5	0.85	0.2445	0.2496	0.2331
5	0.90	0.1901	0.1604	0.1681
5	0.95	0.1070	0.0806	0.0889
6	0.00	0.2428	0.7566	0.3433
6	0.05	0.2428	0.7566	0.3433
6	0.10	0.2428	0.7566	0.3433
6	0.15	0.2428	0.7566	0.3433
6	0.20	0.2428	0.7566	0.3433
6	0.25	0.2428	0.7566	0.3433
6	0.30	0.2432	0.7566	0.3437
6	0.35	0.2449	0.7566	0.3450
6	0.40	0.2470	0.7514	0.3459
6	0.45	0.2507	0.7370	0.3447
6	0.50	0.2595	0.7057	0.3470
6	0.55	0.2581	0.6705	0.3389
6	0.60	0.2716	0.6361	0.3430
6	0.65	0.2689	0.5614	0.3270
6	0.70	0.2708	0.4801	0.3051
6	0.75	0.2721	0.4115	0.2901
6	0.80	0.2594	0.3304	0.2636
6	0.85	0.2445	0.2496	0.2331
6	0.90	0.1901	0.1604	0.1681
6	0.95	0.1070	0.0806	0.0889
7	0.00	0.2428	0.7566	0.3433
7	0.05	0.2428	0.7566	0.3433
7	0.10	0.2428	0.7566	0.3433
7	0.15	0.2428	0.7566	0.3433
7	0.20	0.2428	0.7566	0.3433
7	0.25	0.2428	0.7566	0.3433
7	0.30	0.2432	0.7566	0.3437
7	0.35	0.2449	0.7566	0.3450
7	0.40	0.2470	0.7514	0.3459
7	0.45	0.2507	0.7370	0.3447
7	0.50	0.2595	0.7057	0.3470
7	0.55	0.2581	0.6705	0.3389
7	0.60	0.2716	0.6361	0.3430
7	0.65	0.2689	0.5614	0.3270
7	0.70	0.2708	0.4801	0.3051
7	0.75	0.2721	0.4115	0.2901
7	0.80	0.2594	0.3304	0.2636
7	0.85	0.2445	0.2496	0.2331
7	0.90	0.1901	0.1604	0.1681
7	0.95	0.1070	0.0806	0.0889
8	0.00	0.2428	0.7566	0.3433
8	0.05	0.2428	0.7566	0.3433
8	0.10	0.2428	0.7566	0.3433
8	0.15	0.2428	0.7566	0.3433
8	0.20	0.2428	0.7566	0.3433
8	0.25	0.2428	0.7566	0.3433
8	0.30	0.2432	0.7566	0.3437
8	0.35	0.2449	0.7566	0.3450
8	0.40	0.2470	0.7514	0.3459
8	0.45	0.2507	0.7370	0.3447
8	0.50	0.2595	0.7057	0.3470
8	0.55	0.2581	0.6705	0.3389
8	0.60	0.2716	0.6361	0.3430
8	0.65	0.2689	0.5614	0.3270
8	0.70	0.2708	0.4801	0.3051
8	0.75	0.2721	0.4115	0.2901
8	0.80	0.2594	0.3304	0.2636
8	0.85	0.2445	0.2496	0.2331
8	0.90	0.1901	0.1604	0.1681
8	0.95	0.1070	0.0806	0.0889
9	0.00	0.2428	0.7566	0.3433
9	0.05	0.2428	0.7566	0.3433
9	0.10	0.2428	0.7566	0.3433
9	0.15	0.2428	0.7566	0.3433
9	0.20	0.2428	0.7566	0.3433
9	0.25	0.2428	0.7566	0.3433
9	0.30	0.2432	0.7566	0.3437
9	0.35	0.2449	0.7566	0.3450
9	0.40	0.2470	0.7514	0.3459
9	0.45	0.2507	0.7370	0.3447
9	0.50	0.2595	0.7057	0.3470
9	0.55	0.2581	0.6705	0.3389
9	0.60	0.2716	0.6361	0.3430
9	0.65	0.2689	0.5614	0.3270
9	0.70	0.2708	0.4801	0.3051
9	0.75	0.2721	0.4115	0.2901
9	0.80	0.2594	0.3304	0.2636
9	0.85	0.2445	0.2496	0.2331
9	0.90	0.1901	0.1604	0.1681
9	0.95	0.1070	0.0806	0.0889
10	0.00	0.2428	0.7566	0.3433
10	0.05	0.2428	0.7566	0.3433
10	0.10	0.2428	0.7566	0.3433
10	0.15	0.2428	0.7566	0.3433
10	0.20	0.2428	0.7566	0.3433
10	0.25	0.2428	0.7566	0.3433
10	0.30	0.2432	0.7566	0.3437
10	0.35	0.2449	0.7566	0.3450
10	0.40	0.2470	0.7514	0.3459
10	0.45	0.2507	0.7370	0.3447
10	0.50	0.2595	0.7057	0.3470
10	0.55	0.2581	0.6705	0.3389
10	0.60	0.2716	0.6361	0.3430
10	0.65	0.2689	0.5614	0.3270
10	0.70	0.2708	0.4801	0.3051
10	0.75	0.2721	0.4115	0.2901
10	0.80	0.2594	0.3304	0.2636
10	0.85	0.2445	0.2496	0.2331
10	0.90	0.1901	0.1604	0.1681
10	0.95	0.1070	0.0806	0.0889
11	0.00	0.2428	0.7566	0.3433
11	0.05	0.2428	0.7566	0.3433
11	0.10	0.2428	0.7566	0.3433
11	0.15	0.2428	0.7566	0.3433
11	0.20	0.2428	0.7566	0.3433
11	0.25	0.2428	0.7566	0.3433
11	0.30	0.2432	0.7566	0.3437
11	0.35	0.2449	0.7566	0.3450
11	0.40	0.2470	0.7514	0.3459
11	0.45	0.2507	0.7370	0.3447
11	0.50	0.2595	0.7057	0.3470
11	0.55	0.2581	0.6705	0.3389
11	0.60	0.2716	0.6361	0.3430
