Limit	Thresh.	Prec.	Rec.	F1
1	0.00	0.6522	0.4979	0.5370
1	0.05	0.6522	0.4979	0.5370
1	0.10	0.6522	0.4979	0.5370
1	0.15	0.6522	0.4979	0.5370
1	0.20	0.6522	0.4979	0.5370
1	0.25	0.6522	0.4979	0.5370
1	0.30	0.6522	0.4979	0.5370
1	0.35	0.6522	0.4979	0.5370
1	0.40	0.6496	0.4953	0.5345
1	0.45	0.6419	0.4889	0.5276
1	0.50	0.6292	0.4778	0.5161
1	0.55	0.6138	0.4638	0.5016
1	0.60	0.5985	0.4514	0.4884
1	0.65	0.5575	0.4143	0.4501
1	0.70	0.5090	0.3706	0.4051
1	0.75	0.4501	0.3186	0.3510
1	0.80	0.3939	0.2747	0.3038
1	0.85	0.2813	0.1850	0.2079
1	0.90	0.1816	0.1228	0.1369
1	0.95	0.0997	0.0688	0.0765
2	0.00	0.4425	0.6059	0.4774
2	0.05	0.4425	0.6059	0.4774
2	0.10	0.4425	0.6059	0.4774
2	0.15	0.4425	0.6059	0.4774
2	0.20	0.4425	0.6059	0.4774
2	0.25	0.4425	0.6059	0.4774
2	0.30	0.4425	0.6059	0.4774
2	0.35	0.4437	0.6059	0.4783
2	0.40	0.4437	0.6008	0.4761
2	0.45	0.4399	0.5906	0.4702
2	0.50	0.4373	0.5723	0.4615
2	0.55	0.4335	0.5543	0.4526
2	0.60	0.4284	0.5360	0.4420
2	0.65	0.4169	0.4853	0.4174
2	0.70	0.3887	0.4282	0.3780
2	0.75	0.3581	0.3664	0.3340
2	0.80	0.3363	0.3156	0.3030
2	0.85	0.2634	0.2138	0.2230
2	0.90	0.1803	0.1354	0.1485
2	0.95	0.0997	0.0720	0.0802
3	0.00	0.3453	0.6705	0.4231
3	0.05	0.3453	0.6705	0.4231
3	0.10	0.3453	0.6705	0.4231
3	0.15	0.3453	0.6705	0.4231
3	0.20	0.3453	0.6705	0.4231
3	0.25	0.3453	0.6705	0.4231
3	0.30	0.3453	0.6705	0.4231
3	0.35	0.3470	0.6705	0.4244
3	0.40	0.3495	0.6654	0.4246
3	0.45	0.3478	0.6505	0.4188
3	0.50	0.3483	0.6270	0.4123
3	0.55	0.3487	0.6014	0.4055
3	0.60	0.3517	0.5780	0.4001
3	0.65	0.3521	0.5247	0.3866
3	0.70	0.3402	0.4661	0.3588
3	0.75	0.3214	0.3990	0.3225
3	0.80	0.3142	0.3410	0.3021
3	0.85	0.2566	0.2348	0.2322
3	0.90	0.1799	0.1445	0.1548
3	0.95	0.0997	0.0746	0.0825
4	0.00	0.2877	0.7262	0.3832
4	0.05	0.2877	0.7262	0.3832
4	0.10	0.2877	0.7262	0.3832
4	0.15	0.2877	0.7262	0.3832
4	0.20	0.2877	0.7262	0.3832
4	0.25	0.2877	0.7262	0.3832
4	0.30	0.2877	0.7262	0.3832
4	0.35	0.2896	0.7262	0.3847
4	0.40	0.2939	0.7211	0.3869
4	0.45	0.2941	0.7036	0.3821
4	0.50	0.2977	0.6776	0.3791
4	0.55	0.3007	0.6494	0.3745
4	0.60	0.3075	0.6205	0.3728
4	0.65	0.3114	0.5582	0.3620
4	0.70	0.3063	0.4900	0.3388
4	0.75	0.2931	0.4120	0.3056
4	0.80	0.2973	0.3528	0.2957
4	0.85	0.2515	0.2446	0.2342
4	0.90	0.1797	0.1488	0.1574
4	0.95	0.0997	0.0751	0.0828
5	0.00	0.2414	0.7520	0.3411
5	0.05	0.2414	0.7520	0.3411
5	0.10	0.2414	0.7520	0.3411
5	0.15	0.2414	0.7520	0.3411
5	0.20	0.2414	0.7520	0.3411
5	0.25	0.2414	0.7520	0.3411
5	0.30	0.2416	0.7520	0.3413
5	0.35	0.2435	0.7520	0.3428
5	0.40	0.2485	0.7443	0.3457
5	0.45	0.2499	0.7256	0.3419
5	0.50	0.2553	0.6970	0.3410
5	0.55	0.2615	0.6689	0.3401
5	0.60	0.2735	0.6399	0.3445
5	0.65	0.2797	0.5745	0.3365
5	0.70	0.2797	0.5009	0.3180
5	0.75	0.2723	0.4229	0.2910
5	0.80	0.2844	0.3624	0.2888
5	0.85	0.2459	0.2481	0.2322
5	0.90	0.1785	0.1503	0.1576
5	0.95	0.0997	0.0751	0.0828
6	0.00	0.2414	0.7520	0.3411
6	0.05	0.2414	0.7520	0.3411
6	0.10	0.2414	0.7520	0.3411
6	0.15	0.2414	0.7520	0.3411
6	0.20	0.2414	0.7520	0.3411
6	0.25	0.2414	0.7520	0.3411
6	0.30	0.2416	0.7520	0.3413
6	0.35	0.2435	0.7520	0.3428
6	0.40	0.2485	0.7443	0.3457
6	0.45	0.2499	0.7256	0.3419
6	0.50	0.2553	0.6970	0.3410
6	0.55	0.2615	0.6689	0.3401
6	0.60	0.2735	0.6399	0.3445
6	0.65	0.2797	0.5745	0.3365
6	0.70	0.2797	0.5009	0.3180
6	0.75	0.2723	0.4229	0.2910
6	0.80	0.2844	0.3624	0.2888
6	0.85	0.2459	0.2481	0.2322
6	0.90	0.1785	0.1503	0.1576
6	0.95	0.0997	0.0751	0.0828
7	0.00	0.2414	0.7520	0.3411
7	0.05	0.2414	0.7520	0.3411
7	0.10	0.2414	0.7520	0.3411
7	0.15	0.2414	0.7520	0.3411
7	0.20	0.2414	0.7520	0.3411
7	0.25	0.2414	0.7520	0.3411
7	0.30	0.2416	0.7520	0.3413
7	0.35	0.2435	0.7520	0.3428
7	0.40	0.2485	0.7443	0.3457
7	0.45	0.2499	0.7256	0.3419
7	0.50	0.2553	0.6970	0.3410
7	0.55	0.2615	0.6689	0.3401
7	0.60	0.2735	0.6399	0.3445
7	0.65	0.2797	0.5745	0.3365
7	0.70	0.2797	0.5009	0.3180
7	0.75	0.2723	0.4229	0.2910
7	0.80	0.2844	0.3624	0.2888
7	0.85	0.2459	0.2481	0.2322
7	0.90	0.1785	0.1503	0.1576
7	0.95	0.0997	0.0751	0.0828
8	0.00	0.2414	0.7520	0.3411
8	0.05	0.2414	0.7520	0.3411
8	0.10	0.2414	0.7520	0.3411
8	0.15	0.2414	0.7520	0.3411
8	0.20	0.2414	0.7520	0.3411
8	0.25	0.2414	0.7520	0.3411
8	0.30	0.2416	0.7520	0.3413
8	0.35	0.2435	0.7520	0.3428
8	0.40	0.2485	0.7443	0.3457
8	0.45	0.2499	0.7256	0.3419
8	0.50	0.2553	0.6970	0.3410
8	0.55	0.2615	0.6689	0.3401
8	0.60	0.2735	0.6399	0.3445
8	0.65	0.2797	0.5745	0.3365
8	0.70	0.2797	0.5009	0.3180
8	0.75	0.2723	0.4229	0.2910
8	0.80	0.2844	0.3624	0.2888
8	0.85	0.2459	0.2481	0.2322
8	0.90	0.1785	0.1503	0.1576
8	0.95	0.0997	0.0751	0.0828
9	0.00	0.2414	0.7520	0.3411
9	0.05	0.2414	0.7520	0.3411
9	0.10	0.2414	0.7520	0.3411
9	0.15	0.2414	0.7520	0.3411
9	0.20	0.2414	0.7520	0.3411
9	0.25	0.2414	0.7520	0.3411
9	0.30	0.2416	0.7520	0.3413
9	0.35	0.2435	0.7520	0.3428
9	0.40	0.2485	0.7443	0.3457
9	0.45	0.2499	0.7256	0.3419
9	0.50	0.2553	0.6970	0.3410
9	0.55	0.2615	0.6689	0.3401
9	0.60	0.2735	0.6399	0.3445
9	0.65	0.2797	0.5745	0.3365
9	0.70	0.2797	0.5009	0.3180
9	0.75	0.2723	0.4229	0.2910
9	0.80	0.2844	0.3624	0.2888
9	0.85	0.2459	0.2481	0.2322
9	0.90	0.1785	0.1503	0.1576
9	0.95	0.0997	0.0751	0.0828
10	0.00	0.2414	0.7520	0.3411
10	0.05	0.2414	0.7520	0.3411
10	0.10	0.2414	0.7520	0.3411
10	0.15	0.2414	0.7520	0.3411
10	0.20	0.2414	0.7520	0.3411
10	0.25	0.2414	0.7520	0.3411
10	0.30	0.2416	0.7520	0.3413
10	0.35	0.2435	0.7520	0.3428
10	0.40	0.2485	0.7443	0.3457
10	0.45	0.2499	0.7256	0.3419
10	0.50	0.2553	0.6970	0.3410
10	0.55	0.2615	0.6689	0.3401
10	0.60	0.2735	0.6399	0.3445
10	0.65	0.2797	0.5745	0.3365
10	0.70	0.2797	0.5009	0.3180
10	0.75	0.2723	0.4229	0.2910
10	0.80	0.2844	0.3624	0.2888
10	0.85	0.2459	0.2481	0.2322
10	0.90	0.1785	0.1503	0.1576
10	0.95	0.0997	0.0751	0.0828
11	0.00	0.2414	0.7520	0.3411
11	0.05	0.2414	0.7520	0.3411
11	0.10	0.2414	0.7520	0.3411
11	0.15	0.2414	0.7520	0.3411
11	0.20	0.2414	0.7520	0.3411
11	0.25	0.2414	0.7520	0.3411
11	0.30	0.2416	0.7520	0.3413
11	0.35	0.2435	0.7520	0.3428
11	0.40	0.2485	0.7443	0.3457
11	0.45	0.2499	0.7256	0.3419
11	0.50	0.2553	0.6970	0.3410
11	0.55	0.2615	0.6689	0.3401
11	0.60	0.2735	0.6399	0.3445
11	0.65	0.2797	0.5745	0.3365
11	0.70	0.2797	0.5009	0.3180
11	0.75	0.2723	0.4229	0.2910
11	0.80	0.2844	0.3624	0.2888
11	0.85	0.2459	0.2481	0.2322
11	0.90	0.1785	0.1503	0.1576
11	0.95	0.0997	0.0751	0.0828
12	0.00	0.2414	0.7520	0.3411
12	0.05	0.2414	0.7520	0.3411
12	0.10	0.2414	0.7520	0.3411
12	0.15	0.2414	0.7520	0.3411
12	0.20	0.2414	0.7520	0.3411
12	0.25	0.2414	0.7520	0.3411
12	0.30	0.2416	0.7520	0.3413
12	0.35	0.2435	0.7520	0.3428
12	0.40	0.2485	0.7443	0.3457
12	0.45	0.2499	0.7256	0.3419
12	0.50	0.2553	0.6970	0.3410
12	0.55	0.2615	0.6689	0.3401
12	0.60	0.2735	0.6399	0.3445
12	0.65	0.2797	0.5745	0.3365
12	0.70	0.2797	0.5009	0.3180
12	0.75	0.2723	0.4229	0.2910
12	0.80	0.2844	0.3624	0.2888
12	0.85	0.2459	0.2481	0.2322
12	0.90	0.1785	0.1503	0.1576
12	0.95	0.0997	0.0751	0.0828
13	0.00	0.2414	0.7520	0.3411
13	0.05	0.2414	0.7520	0.3411
13	0.10	0.2414	0.7520	0.3411
13	0.15	0.2414	0.7520	0.3411
13	0.20	0.2414	0.7520	0.3411
13	0.25	0.2414	0.7520	0.3411
13	0.30	0.2416	0.7520	0.3413
13	0.35	0.2435	0.7520	0.3428
13	0.40	0.2485	0.7443	0.3457
13	0.45	0.2499	0.7256	0.3419
13	0.50	0.2553	0.6970	0.3410
13	0.55	0.2615	0.6689	0.3401
13	0.60	0.2735	0.6399	0.3445
13	0.65	0.2797	0.5745	0.3365
13	0.70	0.2797	0.5009	0.3180
13	0.75	0.2723	0.4229	0.2910
13	0.80	0.2844	0.3624	0.2888
13	0.85	0.2459	0.2481	0.2322
13	0.90	0.1785	0.1503	0.1576
13	0.95	0.0997	0.0751	0.0828
14	0.00	0.2414	0.7520	0.3411
14	0.05	0.2414	0.7520	0.3411
14	0.10	0.2414	0.7520	0.3411
14	0.15	0.2414	0.7520	0.3411
14	0.20	0.2414	0.7520	0.3411
14	0.25	0.2414	0.7520	0.3411
14	0.30	0.2416	0.7520	0.3413
14	0.35	0.2435	0.7520	0.3428
14	0.40	0.2485	0.7443	0.3457
14	0.45	0.2499	0.7256	0.3419
14	0.50	0.2553	0.6970	0.3410
14	0.55	0.2615	0.6689	0.3401
14	0.60	0.2735	0.6399	0.3445
14	0.65	0.2797	0.5745	0.3365
14	0.70	0.2797	0.5009	0.3180
14	0.75	0.2723	0.4229	0.2910
14	0.80	0.2844	0.3624	0.2888
14	0.85	0.2459	0.2481	0.2322
14	0.90	0.1785	0.1503	0.1576
14	0.95	0.0997	0.0751	0.0828
15	0.00	0.2414	0.7520	0.3411
15	0.05	0.2414	0.7520	0.3411
15	0.10	0.2414	0.7520	0.3411
15	0.15	0.2414	0.7520	0.3411
15	0.20	0.2414	0.7520	0.3411
15	0.25	0.2414	0.7520	0.3411
15	0.30	0.2416	0.7520	0.3413
15	0.35	0.2435	0.7520	0.3428
15	0.40	0.2485	0.7443	0.3457
15	0.45	0.2499	0.7256	0.3419
15	0.50	0.2553	0.6970	0.3410
15	0.55	0.2615	0.6689	0.3401
15	0.60	0.2735	0.6399	0.3445
