Limit	Thresh.	Prec.	Rec.	F1
1	0.00	0.6134	0.4357	0.4738
1	0.05	0.6134	0.4357	0.4738
1	0.10	0.6134	0.4357	0.4738
1	0.15	0.6108	0.4331	0.4713
1	0.20	0.6108	0.4331	0.4713
1	0.25	0.6108	0.4331	0.4713
1	0.30	0.6108	0.4331	0.4713
1	0.35	0.6082	0.4306	0.4687
1	0.40	0.6057	0.4280	0.4661
1	0.45	0.5954	0.4196	0.4573
1	0.50	0.5876	0.4132	0.4505
1	0.55	0.5670	0.3926	0.4299
1	0.60	0.5464	0.3739	0.4108
1	0.65	0.5206	0.3507	0.3867
1	0.70	0.4794	0.3168	0.3509
1	0.75	0.4201	0.2733	0.3046
1	0.80	0.3918	0.2467	0.2775
1	0.85	0.3351	0.2127	0.2384
1	0.90	0.2474	0.1638	0.1823
1	0.95	0.1778	0.1253	0.1385
2	0.00	0.4356	0.5289	0.4307
2	0.05	0.4356	0.5289	0.4307
2	0.10	0.4369	0.5289	0.4316
2	0.15	0.4343	0.5264	0.4290
2	0.20	0.4343	0.5264	0.4290
2	0.25	0.4343	0.5264	0.4290
2	0.30	0.4369	0.5264	0.4307
2	0.35	0.4394	0.5238	0.4316
2	0.40	0.4446	0.5212	0.4342
2	0.45	0.4497	0.5122	0.4346
2	0.50	0.4562	0.5045	0.4355
2	0.55	0.4510	0.4800	0.4234
2	0.60	0.4485	0.4478	0.4114
2	0.65	0.4485	0.4194	0.4020
2	0.70	0.4253	0.3800	0.3732
2	0.75	0.3814	0.3282	0.3296
2	0.80	0.3698	0.2949	0.3076
2	0.85	0.3325	0.2500	0.2712
2	0.90	0.2474	0.1844	0.2016
2	0.95	0.1778	0.1376	0.1490
3	0.00	0.3471	0.5750	0.3853
3	0.05	0.3471	0.5750	0.3853
3	0.10	0.3488	0.5750	0.3866
3	0.15	0.3462	0.5724	0.3840
3	0.20	0.3462	0.5724	0.3840
3	0.25	0.3471	0.5724	0.3849
3	0.30	0.3501	0.5724	0.3870
3	0.35	0.3552	0.5698	0.3904
3	0.40	0.3621	0.5646	0.3941
3	0.45	0.3746	0.5550	0.4007
3	0.50	0.3862	0.5451	0.4060
