Limit	Thresh.	Prec.	Rec.	F1
1	0.00	0.5473	0.4265	0.4627
1	0.05	0.5473	0.4265	0.4627
1	0.10	0.5473	0.4265	0.4627
1	0.15	0.5473	0.4265	0.4627
1	0.20	0.5473	0.4265	0.4627
1	0.25	0.5473	0.4265	0.4627
1	0.30	0.5473	0.4265	0.4627
1	0.35	0.5448	0.4239	0.4601
1	0.40	0.5448	0.4239	0.4601
1	0.45	0.5371	0.4175	0.4533
1	0.50	0.5166	0.3996	0.4345
1	0.55	0.4910	0.3753	0.4098
1	0.60	0.4680	0.3561	0.3893
1	0.65	0.4399	0.3293	0.3621
1	0.70	0.3913	0.2896	0.3194
1	0.75	0.3402	0.2553	0.2801
1	0.80	0.2890	0.2110	0.2336
1	0.85	0.2251	0.1620	0.1799
1	0.90	0.1023	0.0682	0.0776
1	0.95	0.0256	0.0171	0.0192
2	0.00	0.4003	0.5699	0.4498
2	0.05	0.4003	0.5699	0.4498
2	0.10	0.4003	0.5699	0.4498
2	0.15	0.4003	0.5699	0.4498
2	0.20	0.4003	0.5699	0.4498
2	0.25	0.4003	0.5699	0.4498
2	0.30	0.4003	0.5699	0.4498
2	0.35	0.3990	0.5673	0.4481
2	0.40	0.3977	0.5648	0.4464
2	0.45	0.3926	0.5482	0.4374
2	0.50	0.3747	0.5200	0.4157
2	0.55	0.3606	0.4885	0.3955
2	0.60	0.3491	0.4642	0.3793
2	0.65	0.3376	0.4258	0.3577
2	0.70	0.2992	0.3694	0.3125
2	0.75	0.2621	0.3201	0.2739
2	0.80	0.2289	0.2604	0.2292
2	0.85	0.1931	0.1939	0.1830
2	0.90	0.0972	0.0806	0.0838
2	0.95	0.0256	0.0171	0.0192
3	0.00	0.3112	0.6705	0.4078
3	0.05	0.3112	0.6705	0.4078
3	0.10	0.3112	0.6705	0.4078
3	0.15	0.3112	0.6705	0.4078
3	0.20	0.3112	0.6705	0.4078
3	0.25	0.3112	0.6705	0.4078
3	0.30	0.3112	0.6705	0.4078
3	0.35	0.3103	0.6679	0.4065
3	0.40	0.3099	0.6654	0.4056
3	0.45	0.3086	0.6475	0.3998
3	0.50	0.2958	0.6168	0.3820
3	0.55	0.2864	0.5801	0.3648
3	0.60	0.2775	0.5418	0.3474
3	0.65	0.2724	0.4906	0.3287
3	0.70	0.2438	0.4282	0.2889
3	0.75	0.2140	0.3623	0.2521
3	0.80	0.1957	0.2954	0.2166
3	0.85	0.1748	0.2089	0.1768
3	0.90	0.0942	0.0823	0.0827
3	0.95	0.0256	0.0171	0.0192
4	0.00	0.2621	0.7511	0.3741
4	0.05	0.2621	0.7511	0.3741
4	0.10	0.2621	0.7511	0.3741
4	0.15	0.2621	0.7511	0.3741
4	0.20	0.2621	0.7511	0.3741
4	0.25	0.2621	0.7511	0.3741
4	0.30	0.2621	0.7511	0.3741
4	0.35	0.2617	0.7485	0.3734
4	0.40	0.2607	0.7434	0.3716
4	0.45	0.2617	0.7229	0.3680
4	0.50	0.2513	0.6922	0.3526
4	0.55	0.2417	0.6377	0.3328
4	0.60	0.2347	0.5908	0.3162
4	0.65	0.2351	0.5388	0.3033
4	0.70	0.2123	0.4729	0.2682
4	0.75	0.1865	0.3934	0.2336
4	0.80	0.1756	0.3154	0.2033
4	0.85	0.1637	0.2174	0.1703
4	0.90	0.0925	0.0823	0.0816
4	0.95	0.0256	0.0171	0.0192
5	0.00	0.2246	0.8014	0.3388
5	0.05	0.2246	0.8014	0.3388
5	0.10	0.2246	0.8014	0.3388
5	0.15	0.2246	0.8014	0.3388
5	0.20	0.2246	0.8014	0.3388
5	0.25	0.2246	0.8014	0.3388
5	0.30	0.2247	0.8014	0.3390
5	0.35	0.2245	0.7988	0.3385
5	0.40	0.2236	0.7924	0.3368
5	0.45	0.2254	0.7656	0.3335
5	0.50	0.2141	0.7246	0.3161
5	0.55	0.2079	0.6701	0.3006
5	0.60	0.2035	0.6159	0.2861
5	0.65	0.2058	0.5588	0.2752
5	0.70	0.1881	0.4930	0.2455
5	0.75	0.1677	0.4122	0.2170
5	0.80	0.1626	0.3257	0.1919
5	0.85	0.1578	0.2238	0.1663
5	0.90	0.0921	0.0823	0.0813
5	0.95	0.0256	0.0171	0.0192
6	0.00	0.2246	0.8014	0.3388
6	0.05	0.2246	0.8014	0.3388
6	0.10	0.2246	0.8014	0.3388
6	0.15	0.2246	0.8014	0.3388
6	0.20	0.2246	0.8014	0.3388
6	0.25	0.2246	0.8014	0.3388
6	0.30	0.2247	0.8014	0.3390
6	0.35	0.2245	0.7988	0.3385
6	0.40	0.2236	0.7924	0.3368
6	0.45	0.2254	0.7656	0.3335
6	0.50	0.2141	0.7246	0.3161
6	0.55	0.2079	0.6701	0.3006
6	0.60	0.2035	0.6159	0.2861
6	0.65	0.2058	0.5588	0.2752
6	0.70	0.1881	0.4930	0.2455
6	0.75	0.1677	0.4122	0.2170
6	0.80	0.1626	0.3257	0.1919
6	0.85	0.1578	0.2238	0.1663
6	0.90	0.0921	0.0823	0.0813
6	0.95	0.0256	0.0171	0.0192
7	0.00	0.2246	0.8014	0.3388
7	0.05	0.2246	0.8014	0.3388
7	0.10	0.2246	0.8014	0.3388
7	0.15	0.2246	0.8014	0.3388
7	0.20	0.2246	0.8014	0.3388
7	0.25	0.2246	0.8014	0.3388
7	0.30	0.2247	0.8014	0.3390
7	0.35	0.2245	0.7988	0.3385
7	0.40	0.2236	0.7924	0.3368
7	0.45	0.2254	0.7656	0.3335
7	0.50	0.2141	0.7246	0.3161
7	0.55	0.2079	0.6701	0.3006
7	0.60	0.2035	0.6159	0.2861
7	0.65	0.2058	0.5588	0.2752
7	0.70	0.1881	0.4930	0.2455
7	0.75	0.1677	0.4122	0.2170
7	0.80	0.1626	0.3257	0.1919
