Limit	Thresh.	Prec.	Rec.	F1
1	0.00	0.4550	0.3638	0.3942
1	0.05	0.4550	0.3638	0.3942
1	0.10	0.4550	0.3638	0.3942
1	0.15	0.4550	0.3638	0.3942
1	0.20	0.4550	0.3638	0.3942
1	0.25	0.4550	0.3638	0.3942
1	0.30	0.4524	0.3625	0.3925
1	0.35	0.4524	0.3625	0.3925
1	0.40	0.4447	0.3548	0.3847
1	0.45	0.4396	0.3496	0.3796
1	0.50	0.4087	0.3226	0.3513
1	0.55	0.3907	0.3072	0.3350
1	0.60	0.3599	0.2789	0.3059
1	0.65	0.3316	0.2545	0.2802
1	0.70	0.3033	0.2339	0.2571
1	0.75	0.2751	0.2147	0.2348
1	0.80	0.2262	0.1774	0.1937
1	0.85	0.1440	0.1080	0.1200
1	0.90	0.0386	0.0231	0.0283
1	0.95	0.0026	0.0013	0.0017
2	0.00	0.4422	0.7121	0.5321
2	0.05	0.4422	0.7121	0.5321
2	0.10	0.4422	0.7121	0.5321
2	0.15	0.4422	0.7121	0.5321
2	0.20	0.4422	0.7121	0.5321
2	0.25	0.4422	0.7121	0.5321
2	0.30	0.4396	0.7095	0.5296
2	0.35	0.4409	0.7044	0.5287
2	0.40	0.4344	0.6967	0.5219
2	0.45	0.4267	0.6722	0.5077
2	0.50	0.4023	0.6324	0.4786
2	0.55	0.3817	0.6003	0.4542
2	0.60	0.3573	0.5488	0.4207
2	0.65	0.3213	0.4871	0.3757
2	0.70	0.2892	0.4396	0.3389
2	0.75	0.2571	0.3843	0.2982
2	0.80	0.2018	0.2982	0.2314
2	0.85	0.1337	0.1761	0.1444
2	0.90	0.0437	0.0501	0.0450
2	0.95	0.0026	0.0013	0.0017
3	0.00	0.3539	0.8522	0.4889
3	0.05	0.3539	0.8522	0.4889
3	0.10	0.3530	0.8496	0.4877
3	0.15	0.3530	0.8496	0.4877
3	0.20	0.3530	0.8496	0.4877
3	0.25	0.3530	0.8496	0.4877
3	0.30	0.3509	0.8445	0.4847
3	0.35	0.3539	0.8393	0.4856
3	0.40	0.3483	0.8316	0.4796
3	0.45	0.3440	0.7969	0.4665
3	0.50	0.3205	0.7429	0.4353
3	0.55	0.3042	0.7057	0.4140
3	0.60	0.2841	0.6388	0.3815
3	0.65	0.2519	0.5591	0.3362
3	0.70	0.2232	0.5013	0.3000
3	0.75	0.2001	0.4344	0.2634
3	0.80	0.1590	0.3355	0.2049
3	0.85	0.1153	0.1992	0.1350
3	0.90	0.0441	0.0604	0.0483
3	0.95	0.0026	0.0013	0.0017
4	0.00	0.2943	0.9524	0.4410
4	0.05	0.2943	0.9524	0.4410
4	0.10	0.2931	0.9473	0.4389
4	0.15	0.2931	0.9473	0.4389
4	0.20	0.2931	0.9473	0.4389
4	0.25	0.2931	0.9473	0.4389
4	0.30	0.2920	0.9422	0.4371
4	0.35	0.2950	0.9344	0.4377
4	0.40	0.2901	0.9216	0.4318
4	0.45	0.2886	0.8805	0.4211
4	0.50	0.2644	0.8111	0.3872
4	0.55	0.2504	0.7622	0.3672
4	0.60	0.2361	0.6928	0.3408
4	0.65	0.2084	0.6080	0.2994
4	0.70	0.1812	0.5386	0.2631
4	0.75	0.1650	0.4563	0.2306
4	0.80	0.1311	0.3445	0.1780
4	0.85	0.1000	0.2031	0.1207
